,id,sneaker,price,brand,date
95,96,['Air Max 90 Current Huarache DQM Bacon'],332,Air,release: 11/19/2009
96,97,['Nike SB Dunk High Wet Floor'],225,Nike,release: 06/01/2009
97,98,['Air Tech Challenge Hybrid Volt'],250,Air,release: 06/01/2009
98,99,['Jordan 1 Retro High Premier Hyper Verde'],443,Jordan,release: 06/01/2009
99,100,['Air Trainer SC High Raiders #34 (2009)'],425,Air,release: 11/19/2009
100,101,['Jordan 1 Retro High Metallic Zinc'],553,Jordan,release: 11/14/2009
101,102,['Air Max Swingman Remix Jackie Robinson'],200,Air,release: 05/30/2009
102,103,['Nike SB Dunk High Bloody Gums'],400,Nike,release: 11/07/2009
103,104,['Nike Trainer 1 Low Manny Pacquiao'],170,Nike,release: 11/07/2009
104,105,['Nike Dunk SB Low Ms. Pacman'],900,Nike,release: 05/11/2009
105,106,['Zoom Soldier III Army Camo'],159,Zoom,release: 05/11/2009
106,107,['Nike SB Dunk Mid Sea Crystal/Ice Green'],175,Nike,release: 05/01/2009
107,108,['Zoom Soldier III Playoffs'],500,Zoom,release: 04/20/2009
108,109,['Zoom Soldier III Black White Red'],500,Zoom,release: 04/17/2009
109,110,['New Balance 575J Fame City x mita'],275,New,release: 04/11/2009
110,111,['Zoom Soldier III Dunkman'],350,Zoom,release: 04/11/2009
111,112,['Nike SB Dunk Mid Nitraid'],220,Nike,release: 04/04/2009
112,113,['Jordan 1 Phat Low Polka Dot White Chlorophyll'],200,Jordan,release: 04/01/2009
113,114,['Nike SB Dunk Mid Justin Brock Workwear'],210,Nike,release: 04/01/2009
114,115,['Nike SB Dunk Mid Workwear'],258,Nike,release: 04/01/2009
115,116,['Nike Dunk SB High Quagmire'],410,Nike,release: 04/01/2009
116,117,['Nike Blazer High Nintendo Wii'],500,Nike,release: 04/01/2009
117,118,"['adidas Campus 80s House of Pain x Concepts ""Fine Malt Lyrics""']",400,adidas,release: 03/17/2009
118,119,['Nike SB Dunk Low Angel and Death'],230,Nike,release: 03/01/2009
119,120,['Nike SB Dunk Mid Cappuccino Silver'],275,Nike,release: 03/01/2009
120,121,['New Balance 1300 Alife Rivington Club Grey'],441,New,release: 02/18/2009
121,122,['Air Foamposite One Eggplant'],240,Air,release: 02/05/2009
122,123,['Jordan 1 Retro High Pewter'],239,Jordan,release: 01/31/2009
123,124,['Jordan 1 Phat Low Lakers'],443,Jordan,release: 01/24/2009
124,125,['Nike Dunk SB Mid Beijing Triumvir Fly'],200,Nike,release: 01/10/2009
125,126,['Nike Hypermax NFW Tennis Ball Yellow'],105,Nike,release: 01/01/2009
126,127,['Air Force 1 High Eddie Cruz West Coast'],125,Air,release: 01/01/2009
127,128,['Nike SB Blazer Elite Sub Pop'],174,Nike,release: 01/01/2009
128,129,['Nike SB Paul Rodriguez 2 Black Forest Lemon Drop'],188,Nike,release: 01/01/2009
129,130,"[""Air Force 1 Supreme All Star '08 TZ NBA All Star 2009""]",189,Air,release: 01/01/2009
130,131,['adidas Conductor Hi Ewing'],205,adidas,release: 01/01/2009
131,132,['Nike SB Dunk High Goofy Boy'],225,Nike,release: 01/01/2009
132,133,['Nike SB Dunk High Twin Peaks'],230,Nike,release: 01/01/2009
133,134,['Nike SB Zoom Air Harbor Black Mean Green'],250,Nike,release: 01/01/2009
134,135,['Nike SB Dunk Mid Goofy Boy'],295,Nike,release: 01/01/2009
135,136,['Nike Air Penny II Copper (2009)'],300,Nike,release: 01/01/2009
136,137,['Air Force 2 High Nintendo Wii Pack'],300,Air,release: 01/01/2009
137,138,['Jordan 1 Phat Low Taxi Purple'],443,Jordan,release: 01/01/2009
138,139,['Nike Hyperdunk 08 Kobe Bryant Snakepool'],600,Nike,release: 11/01/2008
139,140,['Air Flightposite Eggplant (2008)'],360,Air,release: 10/11/2008
140,141,['Nike LeBron Zoom Soldier 2 SVSM Away'],255,Nike,release: 10/01/2008
141,142,['Jordan 1 Phat Low Varsity Red'],266,Jordan,release: 10/01/2008
142,143,['Jordan 1 Retro High Strap White Madeira Ginger'],420,Jordan,release: 08/01/2009
143,144,['Nike SB Dunk High Pacman'],799,Nike,release: 08/01/2009
144,145,['Nike SB Dunk High Miss Piggy'],250,Nike,release: 07/01/2009
145,146,['Nike SB Dunk Mid Northern Lights'],442,Nike,release: 07/01/2009
146,147,['Nike SB Dunk High RESN (2009)'],249,Nike,release: 12/01/2009
147,148,['Nike SB Dunk High Skate Mental'],300,Nike,release: 12/01/2009
148,149,['Jordan 1 Retro High Strap Black Orion Blue'],664,Jordan,release: 12/01/2009
149,150,['Air Max 90 Current Huarache DQM Bacon'],332,Air,release: 11/19/2009
150,151,['Air Trainer SC High Raiders #34 (2009)'],425,Air,release: 11/19/2009
151,152,['Jordan 1 Retro High Metallic Zinc'],553,Jordan,release: 11/14/2009
152,153,['Nike SB Dunk High Bloody Gums'],400,Nike,release: 11/07/2009
153,154,['Nike Trainer 1 Low Manny Pacquiao'],170,Nike,release: 11/07/2009
154,155,['Nike SB Dunk Low Gino Iannucci 3'],225,Nike,release: 06/01/2009
155,156,['Nike SB Dunk High Wet Floor'],225,Nike,release: 06/01/2009
156,157,['Air Tech Challenge Hybrid Volt'],250,Air,release: 06/01/2009
157,158,['Jordan 1 Retro High Premier Hyper Verde'],443,Jordan,release: 06/01/2009
158,159,['Air Max Swingman Remix Jackie Robinson'],200,Air,release: 05/30/2009
159,160,['Nike Dunk SB Low Ms. Pacman'],900,Nike,release: 05/11/2009
160,161,['Zoom Soldier III Army Camo'],159,Zoom,release: 05/11/2009
161,162,['Nike SB Dunk Mid Sea Crystal/Ice Green'],175,Nike,release: 05/01/2009
162,163,['Zoom Soldier III Playoffs'],500,Zoom,release: 04/20/2009
163,164,['Zoom Soldier III Black White Red'],500,Zoom,release: 04/17/2009
164,165,['New Balance 575J Fame City x mita'],275,New,release: 04/11/2009
165,166,['Zoom Soldier III Dunkman'],350,Zoom,release: 04/11/2009
166,167,['Nike SB Dunk Mid Nitraid'],220,Nike,release: 04/04/2009
167,168,['Jordan 1 Phat Low Polka Dot White Chlorophyll'],200,Jordan,release: 04/01/2009
168,169,['Nike SB Dunk Mid Justin Brock Workwear'],210,Nike,release: 04/01/2009
169,170,['Nike SB Dunk Mid Workwear'],258,Nike,release: 04/01/2009
170,171,['Nike Dunk SB High Quagmire'],410,Nike,release: 04/01/2009
171,172,['Nike Blazer High Nintendo Wii'],500,Nike,release: 04/01/2009
172,173,['Nike Dunk SB Low Gold Rail'],300,Nike,release: 10/01/2008
173,174,['Air Structure Triax 91 White Purple Berry'],359,Air,release: 10/01/2008
174,175,['Jordan 1 Phat Low Varsity White'],443,Jordan,release: 10/01/2008
175,176,['Air Force 1 High Sheed Red White Black'],500,Air,release: 10/01/2008
176,177,['Jordan 1 Phat Low Black Cement (2008)'],332,Jordan,release: 09/27/2008
177,178,['Jordan 1 Low Velcro Varsity Red'],425,Jordan,release: 09/27/2008
178,179,['Jordan 1 Phat Low Cement Grey'],443,Jordan,release: 09/27/2008
179,180,['Jordan 1 Retro High Strap White Madeira Ginger'],420,Jordan,release: 08/01/2009
180,181,['Nike SB Dunk High Pacman'],799,Nike,release: 08/01/2009
181,182,['Nike SB Dunk High Miss Piggy'],250,Nike,release: 07/01/2009
182,183,['Nike SB Dunk Mid Northern Lights'],442,Nike,release: 07/01/2009
183,184,['Nike SB Dunk High RESN (2009)'],249,Nike,release: 12/01/2009
184,185,['Nike SB Dunk High Skate Mental'],300,Nike,release: 12/01/2009
185,186,['Jordan 1 Retro High Strap Black Orion Blue'],664,Jordan,release: 12/01/2009
186,187,['Air Max 90 Current Huarache DQM Bacon'],332,Air,release: 11/19/2009
187,188,['Air Trainer SC High Raiders #34 (2009)'],425,Air,release: 11/19/2009
188,189,['Jordan 1 Retro High Metallic Zinc'],553,Jordan,release: 11/14/2009
189,190,['Nike SB Dunk High Bloody Gums'],400,Nike,release: 11/07/2009
190,191,['Nike Trainer 1 Low Manny Pacquiao'],170,Nike,release: 11/07/2009
191,192,['Nike SB Dunk Low Gino Iannucci 3'],225,Nike,release: 06/01/2009
192,193,['Nike SB Dunk High Wet Floor'],225,Nike,release: 06/01/2009
193,194,['Air Tech Challenge Hybrid Volt'],250,Air,release: 06/01/2009
194,195,['Jordan 1 Retro High Premier Hyper Verde'],443,Jordan,release: 06/01/2009
195,196,['Air Max Swingman Remix Jackie Robinson'],200,Air,release: 05/30/2009
196,197,['Nike Dunk SB Low Ms. Pacman'],900,Nike,release: 05/11/2009
197,198,['Zoom Soldier III Army Camo'],159,Zoom,release: 05/11/2009
198,199,['Air Force 1 Supreme Max Air Anthracite Zest'],190,Air,release: 01/19/2008
199,200,['Air Jordan Force Taxi 12'],250,Air,release: 01/05/2008
200,201,['Puma First Round Yo MTV Raps Pink'],200,Puma,release: 04/15/2008
201,202,['Air Force 1 Low Canvas Tourmaline (W)'],90,Air,release: 01/01/2008
202,203,['Nike SB Dunk Mid Aqua Fuel Blue'],130,Nike,release: 01/01/2008
203,204,['Air Tech Challenge II Hot Lava (2008)'],130,Air,release: 01/01/2008
204,205,['adidas Attitude Hi NBA Boston Celtics'],177,adidas,release: 01/01/2008
205,206,['Air Zoom Flight 95 Black White (2008)'],180,Air,release: 01/01/2008
206,207,['Nike SB Paul Rodriguez 2 Playstation'],265,Nike,release: 04/01/2008
207,208,['Nike Blazer High LAX'],190,Nike,release: 01/01/2008
208,209,['adidas TS Pro Model Kansas Jayhawks'],200,adidas,release: 01/01/2008
209,210,['Air Max 90 Current Infrared'],216,Air,release: 01/01/2008
210,211,['Nike SB Dunk High Marshall Amps'],275,Nike,release: 01/01/2008
211,212,['Jordan Countdown Pack 9/14 (GS)'],450,Jordan,release: 03/15/2008
212,213,['Nike Dunk Low WP Medicom 5 Gore-tex'],300,Nike,release: 01/01/2008
213,214,['Nike Dunk High Premium Tony The Tiger'],300,Nike,release: 01/01/2008
214,215,['Air Force 1 Low Supreme Max Air Obsidian University Blue'],125,Air,release: 03/08/2008
215,216,['Air Trainer 1 Mid Chlorophyll (2008)'],332,Air,release: 01/01/2008
216,217,['Air Force 1 High ZF Stash'],350,Air,release: 01/01/2008
217,218,['Nike SB Dunk Mid Tokyo Canvas'],375,Nike,release: 01/01/2008
218,219,['Air Structure Triax 91 Vivid Blue Sunburst'],385,Air,release: 01/01/2008
219,220,"[""Air Force One Max Supreme Bird's Nest""]",388,Air,release: 01/01/2008
220,221,['Nike NYX Dunk Low Ronald McDonald'],400,Nike,release: 01/01/2008
221,222,['Air Jordan Force White Orange Peel 5'],245,Air,release: 05/17/2008
222,223,['Nike SB Dunk High Thrashin'],250,Nike,release: 05/01/2008
223,224,['Nike SB Paul Rodriguez 2 Cinco de Mayo'],100,Nike,release: 05/01/2008
224,225,['Nike Dunk SB Low 720 Degrees'],350,Nike,release: 05/01/2008
225,226,['Nike Dunk SB High Ferris Bueller'],580,Nike,release: 05/01/2008
226,227,['Air Jordan Force Black Bright Cactus 5'],355,Air,release: 04/28/2008
227,228,['Nike Dunk SB High Pro Dr. Feelgood'],215,Nike,release: 03/03/2008
228,229,['Nike Dunk SB Low Appetite for Destruction'],246,Nike,release: 03/01/2008
229,230,['Air Flightposite Black Metalic Silver (2008)'],350,Air,release: 02/07/2008
230,231,['Nike Dunk SB Low Skate or Die'],675,Nike,release: 02/02/2008
231,232,['Nike SB Dunk Mid Fender Bass'],220,Nike,release: 02/01/2008
232,233,['Nike Dunk SB Low Piet Mondrian'],800,Nike,release: 02/01/2008
233,234,['Nike SB Verona Premium Cement'],475,Nike,release: 01/01/2008
234,235,['Air Max 1 Premium Olympic Medal Bronze'],488,Air,release: 01/01/2008
235,236,['A Bathing Ape Roadsta Spongebob (2008)'],599,A,release: 01/01/2008
236,237,['adidas Stan Smith Mid Hellboy 2'],628,adidas,release: 01/01/2008
237,238,['Nike SB Dunk High Marge Simpson'],900,Nike,release: 01/01/2008
238,239,['Nike SB Dunk Low Space Tiger'],300,Nike,release: 07/01/2008
239,240,['Air Foamposite Pro Metallic Silver'],400,Air,release: 07/01/2008
240,241,['Air Flightposite Metallic Gold (2008)'],450,Air,release: 07/01/2008
241,242,['Air Max 95 Premium Scribble'],388,Air,release: 06/30/2008
242,243,['Nike SB Dunk Low Magnet Light Poison Green'],225,Nike,release: 09/01/2008
243,244,['Puma First Round Santa Cruz Screaming Hand'],125,Puma,release: 08/30/2008
244,245,['Jordan Countdown Pack 7/16 (GS)'],249,Jordan,release: 06/21/2008
245,246,['Nike SB Paul Rodriguez 2 High White Varsity Red'],110,Nike,release: 08/01/2008
246,247,['Nike SB Dunk Mid Tie Dye'],275,Nike,release: 08/01/2008
247,248,['Nike Hyperdunk 08 United We Rise (2008)'],200,Nike,release: 07/29/2008
248,249,['Air Tech Challenge II Tart'],150,Air,release: 06/01/2008
249,250,['Nike SB Dunk Mid Asbury Casino'],225,Nike,release: 06/01/2008
250,251,['Nike SB Dunk Low Newcastle Brown Ale'],443,Nike,release: 06/01/2008
251,252,['Asics Gel-Lyte III A.R.C. Curry'],890,Asics,release: 06/01/2008
252,253,['Nike Air Stab Premium Runnin Gunnin'],775,Nike,release: 05/29/2008
253,254,['Jordan Countdown Pack 6/17 (GS)'],395,Jordan,release: 05/24/2008
254,255,['Nike SB Verona Premium Cement'],475,Nike,release: 01/01/2008
255,256,['Air Max 1 Premium Olympic Medal Bronze'],488,Air,release: 01/01/2008
256,257,['A Bathing Ape Roadsta Spongebob (2008)'],599,A,release: 01/01/2008
257,258,['adidas Stan Smith Mid Hellboy 2'],628,adidas,release: 01/01/2008
258,259,['Nike SB Dunk High Marge Simpson'],900,Nike,release: 01/01/2008
259,260,['Nike Zoom Rookie White Black'],190,Nike,release: 12/21/2011
260,261,['Jordan 3 Retro Flip Cool Grey Blue Glow (GS)'],100,Jordan,release: 12/03/2011
261,262,['Nike SB Dunk High Dark Oak Black Tar'],185,Nike,release: 12/01/2011
262,263,['Nike SB Dunk Mid Un-Supreme'],275,Nike,release: 09/20/2011
263,264,"['Nike Dunk SB High SPoT ""Cigar City""']",290,Nike,release: 09/17/2011
264,265,['Nike Zoom Rookie HOH Black Orange'],270,Nike,release: 11/25/2011
265,266,['Nike Zoom All Court 2 Low Fragment Leopard Grey'],125,Nike,release: 09/10/2011
266,267,['Air Max Uptempo 2 Black White Dark Shadow'],175,Air,release: 11/20/2011
267,268,['Reebok Genetically Modified Pump Vetements Black'],799,Reebok,release: 09/09/2011
268,269,"['ASICS Gel-Lyte III Ronnie Fieg ""Leatherbacks""']",799,ASICS,release: 11/18/2011
269,270,['Air Force One High VT Premium Haystack'],190,Air,release: 11/13/2011
270,271,['adidas Superstar 80s My adidas Run DMC 25th Anniversary'],450,adidas,release: 11/12/2011
271,272,['Air Foamposite Pro Pine Green'],350,Air,release: 09/02/2011
272,273,['Nike Zoom Air 94 Hi Supreme Wheat'],240,Nike,release: 11/10/2011
273,274,['adidas Superstar II Kermit'],499,adidas,release: 11/07/2011
274,275,['Jordan 11 Retro Low IE White Black 2011 (GS)'],85,Jordan,release: 08/13/2011
275,276,['Jordan 11 Retro Low IE White/Black (2011)'],167,Jordan,release: 08/13/2011
276,277,"['adidas Superstar 80s Bape ""B-Sides""']",276,adidas,release: 08/08/2011
277,278,['Nike Dunk SB Low Gold Dust'],190,Nike,release: 08/01/2011
278,279,['LeBron 8 V/2 Low Solar Red'],325,LeBron,release: 08/01/2011
279,280,['Nike Dunk SB Low US Passport'],150,Nike,release: 11/01/2011
280,281,['Nike Zoom Rookie Orlando'],235,Nike,release: 10/29/2011
281,282,['Air Trainer Huarache Black Club Purple Platinum'],75,Air,release: 06/01/2011
282,283,['Air Trainer 1.3 Max Breathe Manny Pacquiao'],170,Air,release: 10/28/2011
283,284,['Jordan 12 Retro Low Black Patent'],249,Jordan,release: 05/28/2011
284,285,['Nike Zoom Rookie Glow in the Dark'],110,Nike,release: 10/27/2011
285,286,['Air Trainer SC 2 Metallic Dark Grey'],150,Air,release: 10/25/2011
286,287,['LeBron Soldier 9 Kentucky'],199,LeBron,release: 10/15/2011
287,288,['Air Foamposite One Green Goblin (HOH)'],300,Air,release: 05/19/2011
288,289,['Nike Sky Force 88 Low Mighty Crown'],128,Nike,release: 10/08/2011
289,290,['Air Max Uptempo 97 Highlighter Pack'],250,Air,release: 05/10/2011
290,291,['Jordan 2011 Q Flight Year of the Rabbit'],273,Jordan,release: 10/01/2011
291,292,['Air Trainer Max 96 White Obsidian Canyon Gold'],285,Air,release: 10/01/2011
292,293,['Nike Trainer 1.3 Max Manny Pacquiao'],220,Nike,release: 05/06/2011
293,294,['Jordan 11 OG Low Navy Snakeskin 2001'],283,Jordan,release: 05/01/2011
294,295,['Nike Total Air Foamposite Max Metallic Silver (2011)'],550,Nike,release: 10/01/2011
295,296,['Nike Air Penny III Varsity Royal HOH'],200,Nike,release: 07/23/2011
296,297,['Nike Dunk SB Low Space Jam'],221,Nike,release: 07/23/2011
297,298,['adidas Top Ten Hi Star Wars Skywalker Hoth'],750,adidas,release: 05/01/2011
298,299,"['ASICS Gel-Lyte III Ronnie Fieg ""Mint Leaf""']",950,ASICS,release: 07/15/2011
299,300,['Nike Dunk SB High Cheech & Chong'],500,Nike,release: 04/20/2011
300,301,['Jordan 2011 Q Flight Black High Voltage'],299,Jordan,release: 07/07/2011
301,302,['Nike Dunk SB High Red Devil'],215,Nike,release: 07/01/2011
302,303,['Nike Kobe 6 Metallic Silver Metallic Silver White'],300,Nike,release: 07/01/2011
303,304,['Air Foamposite Pro Electric Blue'],301,Air,release: 07/01/2011
304,305,['Air Trainer SC High White Grey Lemon'],375,Air,release: 06/20/2011
305,306,['LeBron 8 V/2 Low Sprite'],200,LeBron,release: 06/10/2011
306,307,['Nike Zoom Rookie White Black'],190,Nike,release: 12/21/2011
307,308,['Jordan 3 Retro Flip Cool Grey Blue Glow (GS)'],100,Jordan,release: 12/03/2011
308,309,['Nike SB Dunk High Dark Oak Black Tar'],185,Nike,release: 12/01/2011
309,310,['Nike Zoom Rookie HOH Black Orange'],270,Nike,release: 11/25/2011
310,311,['Air Max Uptempo 2 Black White Dark Shadow'],175,Air,release: 11/20/2011
311,312,"['ASICS Gel-Lyte III Ronnie Fieg ""Leatherbacks""']",799,ASICS,release: 11/18/2011
312,313,['Air Force One High VT Premium Haystack'],190,Air,release: 11/13/2011
313,314,['adidas Superstar 80s My adidas Run DMC 25th Anniversary'],450,adidas,release: 11/12/2011
314,315,['Nike Zoom Air 94 Hi Supreme Wheat'],240,Nike,release: 11/10/2011
315,316,['adidas Superstar II Kermit'],499,adidas,release: 11/07/2011
316,317,['Nike SB Dunk Mid Black Silver'],135,Nike,release: 01/01/2011
317,318,['Nike Dunk SB High Clay Black White'],150,Nike,release: 01/01/2011
318,319,['New Balance 1500 Chianti Silver White'],188,New,release: 01/01/2011
319,320,['Air Max 90 Hyperfuse Midnight Fog Blue Glow'],209,Air,release: 01/01/2011
320,321,['Nike SB Stefan Janoski Wino Blood Splatter'],215,Nike,release: 01/01/2011
321,322,['Nike Air Trainer Huarache Black'],235,Nike,release: 01/01/2011
322,323,['Air Trainer SC 2 Citron'],250,Air,release: 01/01/2011
323,324,['Air Force 1 Supreme VT Kobe'],299,Air,release: 01/01/2011
324,325,['Nike SB Dunk Low Black White (2011)'],340,Nike,release: 01/01/2011
325,326,['New Balance 1500 Crooked Tongues Green'],398,New,release: 01/01/2011
326,327,['Air Max 90 VT Premium QS Haystack'],499,Air,release: 01/01/2011
327,328,['adidas EQT Running Support White Green Lead'],554,adidas,release: 01/01/2011
328,329,['Jordan 12 Retro Low Taxi (2011)'],285,Jordan,release: 04/09/2011
329,330,['Nike Dunk SB Low Sunset French Blue'],250,Nike,release: 04/01/2011
330,331,['Nike SB Dunk Low Black Pine Green'],355,Nike,release: 04/01/2011
331,332,['Nike SB Dunk High Deep Royal Noble Green'],450,Nike,release: 04/01/2011
332,333,['Air Foamposite One Pewter'],244,Air,release: 03/19/2011
333,334,['Air Foamposite Pro Electric Green'],260,Air,release: 03/05/2011
334,335,['Nike Dunk SB High Statue of Liberty'],340,Nike,release: 03/05/2011
335,336,['Air Griffey Max 1 Cincinnati Reds'],285,Air,release: 02/26/2011
336,337,['Air Force 1 High Foamposite Eggplant'],440,Air,release: 02/19/2011
337,338,['Air Foamposite One Royal Blue (2011)'],225,Air,release: 02/12/2011
338,339,['adidas JS Flames Jeremy Scott'],271,adidas,release: 02/04/2011
339,340,['adidas Skyline Mid Star Wars Coruscant'],120,adidas,release: 02/01/2011
340,341,['Nike SB Dunk Low Obsidian Midnight Fog Black'],200,Nike,release: 02/01/2011
341,342,['Nike SB Dunk Mid Golden Hops'],119,Nike,release: 01/20/2011
342,343,['Air Force 1 Duckboot Black Anthracite'],250,Air,release: 01/15/2011
343,344,['Air Max 90 Premium Varsity'],197,Air,release: 12/09/2010
344,345,['Nike Dunk SB High Premium Black Waterproof'],600,Nike,release: 12/08/2010
345,346,['Nike Dunk Low 6.0 SE Delorean DMC-12'],350,Nike,release: 11/26/2010
346,347,['Nike SB Dunk Mid Black Silver'],135,Nike,release: 01/01/2011
347,348,['Nike Dunk SB High Clay Black White'],150,Nike,release: 01/01/2011
348,349,['New Balance 1500 Chianti Silver White'],188,New,release: 01/01/2011
349,350,['Air Max 90 Hyperfuse Midnight Fog Blue Glow'],209,Air,release: 01/01/2011
350,351,['Nike SB Stefan Janoski Wino Blood Splatter'],215,Nike,release: 01/01/2011
351,352,['Nike Air Trainer Huarache Black'],235,Nike,release: 01/01/2011
352,353,['Air Trainer SC 2 Citron'],250,Air,release: 01/01/2011
353,354,['Air Force 1 Supreme VT Kobe'],299,Air,release: 01/01/2011
354,355,['Nike SB Dunk Low Black White (2011)'],340,Nike,release: 01/01/2011
355,356,['New Balance 1500 Crooked Tongues Green'],398,New,release: 01/01/2011
356,357,['Air Max 90 VT Premium QS Haystack'],499,Air,release: 01/01/2011
357,358,['adidas EQT Running Support White Green Lead'],554,adidas,release: 01/01/2011
358,359,['Nike Zoom Air 94 Hi Supreme Black'],299,Nike,release: 11/10/2010
359,360,['Jordan 2 Retro QF Candy Pack Green'],299,Jordan,release: 11/06/2010
360,361,['Jordan 2 Retro QF Candy Pack Red'],399,Jordan,release: 11/06/2010
361,362,['Jordan 2 Retro QF Candy Pack Yellow'],420,Jordan,release: 11/06/2010
362,363,['Nike Dunk SB High Iron Man'],280,Nike,release: 11/01/2010
363,364,['Air Trainer 1.2 Low Manny Pacquiao'],300,Air,release: 11/01/2010
364,365,['Jordan 1 Anodized Silver'],350,Jordan,release: 11/01/2010
365,366,['Jordan 1 Anodized Cranberry'],365,Jordan,release: 11/01/2010
366,367,['Air More Uptempo HOH Olympic'],398,Air,release: 11/01/2010
367,368,['Air Max 1 Premium Crepe'],498,Air,release: 10/27/2010
